dataset\101100.jpg,0.00118908034697,1.75347188849e-07,1.89471863805e-11,4.19741409402e-11,9.26712564041e-22,1.75408802957e-14,-7.36458902361e-22
dataset\101101.jpg,0.00106357429902,8.92181811661e-08,6.22387369976e-13,1.4200587513e-12,-4.18474459088e-25,3.73285485081e-16,-1.26774390927e-24
dataset\101200.jpg,0.00173488262334,3.24626936546e-07,1.09502364226e-10,2.45978937863e-11,6.70945654066e-22,3.12562999762e-15,1.08607915885e-21
dataset\101201.jpg,0.00163695312646,3.49959992714e-07,4.89720657017e-11,4.11834963679e-12,4.54667357045e-23,2.31335811082e-15,3.67899469076e-23
dataset\101300.jpg,0.00177193544494,6.65009070095e-07,9.08636299041e-11,2.15930471165e-10,-2.54197598413e-20,1.09949975614e-13,1.63904809597e-20
dataset\101301.jpg,0.00118652116363,1.05683882436e-08,1.1108228716e-10,1.1109171846e-10,1.08852267936e-20,2.65346995584e-15,-5.81449209986e-21
dataset\101400.jpg,0.00140415005575,1.24357266552e-07,2.08485874699e-11,7.41282202347e-12,3.90214292111e-23,-2.19016170501e-15,8.34845357806e-23
dataset\101401.jpg,0.00165364178477,3.41504123074e-07,1.88690650735e-10,1.45388146095e-10,2.40428098768e-20,8.45299047519e-14,-1.34992196959e-21
dataset\101402.jpg,0.00144151305478,1.1201623813e-07,1.87189269282e-11,9.57166904629e-12,9.6025663805e-23,-2.95360821337e-15,8.48185618738e-23
dataset\101403.jpg,0.0013481490642,1.38329869264e-07,1.43325888531e-11,7.78275289858e-12,5.86103077052e-23,-2.37073317325e-15,5.76313463573e-23
dataset\101404.jpg,0.00135625461128,1.21657562444e-07,3.00351174181e-11,1.59566461933e-11,2.35958924634e-22,-5.56554888881e-15,-2.57584730022e-22
dataset\101500.jpg,0.00108162909111,2.40489054393e-07,3.11104060018e-12,1.3979305473e-11,8.93410517553e-23,-6.71404951655e-15,-2.27392057693e-23
dataset\101501.jpg,0.00120837071602,6.22945876746e-08,2.93255905477e-10,2.66698867076e-10,7.37092078556e-20,6.41934541177e-14,1.14003637201e-20
dataset\101502.jpg,0.00194604240458,7.40202206343e-07,1.24047599239e-10,1.73444214318e-10,-1.51060010738e-20,-4.4503594709e-14,2.04707695876e-20
dataset\101503.jpg,0.00120867532129,2.9185769149e-07,1.05142059315e-11,3.10836097431e-11,-3.44163339506e-22,-1.7308412282e-15,4.44208918156e-22
dataset\101504.jpg,0.00180028936827,1.98999086661e-07,9.93815528211e-11,2.5706936986e-10,-3.86695210839e-20,-1.68726595485e-14,1.38922986176e-20
dataset\101600.jpg,0.00118200768993,1.27409142929e-07,2.03096001558e-11,3.92739089485e-12,1.45282734798e-23,-1.4017074724e-15,-3.19254917084e-23
dataset\101601.jpg,0.00114966973728,1.22030325325e-07,1.01238804132e-11,4.39845897339e-12,2.89890348914e-23,-1.42597144397e-15,-4.5959424052e-24
dataset\101700.jpg,0.00139620657801,2.17851585077e-07,1.92012529039e-10,9.35467775579e-11,1.14455111472e-20,4.05919475678e-14,-5.11733047019e-21
dataset\101701.jpg,0.00132220793353,1.55807754792e-07,8.23382430085e-11,6.40793038597e-11,4.34331047196e-21,2.50019777737e-14,-1.67345972028e-21
dataset\101702.jpg,0.00114035572238,1.30444826745e-07,1.03770504432e-11,1.00949214775e-11,9.97667858593e-23,3.61498792791e-15,-2.68692052221e-23
dataset\101800.jpg,0.00112608875233,1.03171875797e-07,1.8493561013e-12,1.19618493126e-12,-1.65323102076e-24,-3.75137442554e-16,6.57367413276e-25
dataset\101801.jpg,0.00153376719521,1.74227161992e-07,3.25024150954e-11,1.23985864462e-11,-7.88795545221e-23,9.57001934497e-16,-2.36065054521e-22
dataset\101900.jpg,0.00118538881656,1.53132866137e-07,1.10588977797e-12,2.13044409691e-12,-3.21608615339e-24,-8.10702399993e-16,5.91902784102e-25
dataset\101901.jpg,0.00115521322916,9.37062443907e-08,2.64209846767e-11,2.49716236271e-11,6.39397410008e-22,7.1460561246e-15,5.09380573254e-23
dataset\102000.jpg,0.00157687738787,2.49171532762e-07,2.12965160082e-12,1.50150127904e-12,2.68461278812e-24,5.9412004719e-16,-4.50671303157e-26
dataset\102001.jpg,0.00156329927447,1.89593667666e-07,1.16786140195e-11,1.9347238431e-11,2.8389973365e-22,6.02814617678e-15,6.30647160931e-23
dataset\102100.jpg,0.00144163161822,1.61035345703e-07,2.05214624114e-11,4.38313117266e-13,1.3019896493e-24,-1.75848011902e-16,-1.81368305607e-25
dataset\102101.jpg,0.00121956200106,4.48498020129e-08,1.77136114961e-11,1.02643450831e-11,1.37646573646e-22,1.92983514097e-15,1.44653109239e-23
dataset\102200.jpg,0.00128927739951,1.87409093306e-07,1.79618032638e-10,4.83138887034e-11,3.90494597363e-21,1.95618223923e-14,-2.23784883191e-21
dataset\102201.jpg,0.00141744852782,1.6253067536e-07,1.89924263477e-10,1.30481394679e-10,2.05083171792e-20,5.23641434925e-14,-1.15114992153e-21
dataset\102202.jpg,0.00137558655888,2.16015690241e-07,1.27678715708e-10,1.2430668868e-10,1.47254839523e-20,5.51239252234e-14,5.32974292844e-21
dataset\102300.jpg,0.00163574859786,1.99342258036e-07,6.62370727799e-11,1.79951241623e-11,6.04717257343e-22,7.66763740619e-15,1.42470396402e-22
dataset\102301.jpg,0.0016118913413,1.66216164535e-07,7.52990958624e-11,1.69319452729e-11,5.52445702276e-22,6.85981165969e-15,-2.45607532229e-22
dataset\102302.jpg,0.00189896056435,2.27811041999e-07,4.15338191631e-11,1.29279913071e-10,-2.23283167798e-21,3.17555416983e-14,-9.20631921416e-21
dataset\102303.jpg,0.00166653319837,1.49287017673e-07,1.73270436963e-11,4.72608622639e-12,-4.10505913686e-23,1.5316835683e-16,1.19964585889e-23
dataset\102400.jpg,0.00127561519325,1.58599285841e-07,1.42691526863e-11,6.53469531284e-12,-4.52736117983e-23,-3.36634924379e-16,4.39551150569e-23
dataset\102401.jpg,0.00169041798014,3.31267335241e-07,1.96617930518e-10,1.28292547842e-10,8.05720842469e-21,6.38328247492e-14,-1.87150414304e-20
dataset\102402.jpg,0.0014280539032,1.30371574197e-07,1.34857948493e-11,6.04399567616e-11,4.75953367025e-23,1.52763514027e-14,1.72488132346e-21
dataset\102500.jpg,0.00169498773905,1.80292301935e-07,3.90417076243e-12,4.88145859945e-11,1.27163768898e-22,2.07009627064e-14,6.61782972268e-22
dataset\102501.jpg,0.00147214113662,1.18805641811e-07,3.802628121e-11,1.45542012511e-11,-2.40940404901e-22,-2.14877470214e-15,-2.4327038367e-22
dataset\102600.jpg,0.00132674701743,2.13640519149e-07,8.06160371254e-11,7.8552541887e-11,1.90874053357e-21,5.40775992532e-15,5.95247817225e-21
dataset\102601.jpg,0.00134012020145,1.3015837771e-07,1.13764978086e-10,1.4233479213e-10,1.08255033188e-20,3.63119522423e-14,-1.45210126066e-20
dataset\102700.jpg,0.00126354238958,2.49342246775e-07,6.83752864675e-11,1.61791920029e-11,-1.34392004971e-22,-7.8007780293e-15,5.21075340415e-22
dataset\102701.jpg,0.00144701924122,8.73255924024e-08,1.19306855442e-10,1.91440072579e-11,5.7122033447e-22,3.12415221907e-15,7.14689804723e-22
dataset\102800.jpg,0.00092558819541,7.41690257863e-10,1.16164505868e-10,4.81895291598e-11,3.58436255298e-21,-2.64008941679e-16,3.89859287348e-22
dataset\102801.jpg,0.00116887301316,3.03372640772e-07,6.83964523023e-11,2.17989826794e-12,1.26473151206e-23,-7.73636570995e-16,2.34211301074e-23
dataset\102802.jpg,0.00120469532755,2.64441152788e-07,2.40238444897e-11,4.64360167389e-12,3.59211249947e-23,-1.8543768793e-15,3.33943706244e-23
dataset\102900.jpg,0.00203281546121,3.71016838126e-07,7.76934377105e-11,9.62608143636e-11,7.70041189146e-21,5.77148953998e-14,-3.16284816368e-21
dataset\102901.jpg,0.00184966082221,3.0495073128e-07,4.13163630115e-11,4.08546421275e-11,-1.24141306615e-21,-6.35487393165e-16,-1.12972534991e-21
dataset\103000.jpg,0.00157888867816,2.47379006251e-07,9.46289473811e-11,4.39048705282e-11,2.69262297607e-21,2.01025152084e-14,8.70909348643e-22
dataset\103001.jpg,0.00131069350103,9.15689597774e-08,5.32609897182e-12,1.05131676659e-12,1.78003024642e-24,-1.75875738895e-16,-1.73791340443e-24
dataset\103002.jpg,0.00144958136144,2.20000760059e-07,4.32380022509e-11,3.08786930387e-11,9.35407874825e-23,9.3468074326e-15,1.12440695601e-21
dataset\103100.jpg,0.00123088205241,1.06730776303e-07,6.36025540075e-13,1.58110642954e-12,4.87852927187e-25,2.57126999908e-16,-1.50862741048e-24
dataset\103101.jpg,0.00118494546578,1.10159071502e-07,4.85076298437e-13,1.01298746098e-12,4.58237405684e-25,-1.50363536745e-16,5.42439885222e-25
dataset\103102.jpg,0.00123730694726,1.19950259893e-07,1.57613735244e-12,3.5668632394e-12,-1.00317615969e-24,-1.54947317122e-16,-8.39749413829e-24
dataset\103200.jpg,0.00111484989132,2.02881095088e-08,4.19007470161e-11,5.98016975288e-11,2.96250921967e-21,7.82323523558e-15,4.29720029654e-22
dataset\103201.jpg,0.00160355142758,7.05193068503e-07,7.65834792621e-11,2.1819409167e-10,1.78598460113e-20,1.26260759119e-13,2.18304746e-20
dataset\103202.jpg,0.0011634425525,4.53666248759e-08,9.90998778148e-11,1.42096692727e-10,5.86040023403e-21,2.43579811848e-14,-1.58109849011e-20
dataset\103203.jpg,0.0013445244193,1.58538757794e-07,5.37238311516e-10,5.70506319102e-10,2.14904655235e-19,1.35421127789e-13,2.31460863709e-19
dataset\103204.jpg,0.00135313930173,2.57889470869e-07,4.61138529115e-11,7.01283785552e-12,9.68624103144e-23,-3.56036674888e-15,8.07583379818e-23
dataset\103300.jpg,0.00176999515903,2.60728501128e-07,1.74960977755e-10,1.63912540405e-10,-3.07940476039e-21,3.88476127833e-14,2.75867053239e-20
dataset\103301.jpg,0.00137186534511,1.63882275292e-07,7.73712809307e-11,2.59038871562e-11,1.07136099884e-21,1.02260338194e-14,4.43889578583e-22
dataset\103302.jpg,0.00186699496095,1.29787969622e-07,1.7387843528e-10,1.69116720101e-10,1.68394860327e-20,5.09950465004e-14,-2.36103759719e-20
dataset\103303.jpg,0.00138835042828,1.24679807253e-07,1.07397102629e-11,4.83455418765e-11,4.53528755254e-22,1.60316337426e-14,1.00392896632e-21
dataset\103304.jpg,0.00139127553689,1.00640596953e-07,6.36525138824e-11,4.82908876182e-11,1.45847189324e-21,1.36528556061e-14,2.24523415596e-21
dataset\103400.jpg,0.00125815368491,1.28662899531e-07,4.9019023413e-12,3.92815066793e-13,5.38921825838e-25,1.38541178963e-16,8.17394416652e-26
dataset\103401.jpg,0.0012652322673,1.09657390604e-07,9.68238415369e-13,1.49269434606e-12,-1.79423688714e-24,3.92945954488e-16,-3.16846256002e-26
dataset\103500.jpg,0.00136727063353,1.80798384939e-07,5.00548742534e-11,1.37302184258e-11,-1.47123738237e-22,-4.60529029154e-15,-3.28507115351e-22
dataset\103501.jpg,0.00130031120509,1.75114867449e-07,4.58265583556e-11,1.68221764642e-11,-3.96505455228e-22,-4.62855018233e-15,-2.4685569248e-22
dataset\103502.jpg,0.00128985591202,1.49703817572e-07,3.68913052481e-11,3.11389567643e-12,2.94418231145e-23,-1.19299025639e-15,-1.57179319534e-23
dataset\103503.jpg,0.0013999025529,1.75904575504e-07,5.36409108484e-11,4.10774858422e-12,4.63420478255e-23,-1.71022359569e-15,-3.96282757644e-23
dataset\103600.jpg,0.00130908894652,1.24397795974e-07,4.46848389568e-12,6.87110669751e-13,8.29800766438e-25,1.34393215547e-16,8.72355604265e-25
dataset\103601.jpg,0.00133182713842,1.63704537881e-07,1.17734878295e-12,2.38140973861e-13,1.2055457057e-25,6.99407128765e-17,-3.69726376973e-26
dataset\103700.jpg,0.00130770662099,1.59970569278e-07,1.45312123817e-12,7.66057463713e-12,1.60140013375e-23,-6.74777282517e-16,-1.99201280929e-23
dataset\103701.jpg,0.00130465927386,9.975625368e-08,5.082438195e-13,7.31894659657e-12,-1.15559557105e-23,-9.16758940522e-16,-8.10671568736e-24
dataset\103702.jpg,0.00128445993625,8.35930716688e-08,2.15490888592e-12,9.2262148041e-13,7.08760072039e-25,-2.66606277389e-16,1.09089221904e-24
dataset\103800.jpg,0.00171341719893,2.39245340698e-07,8.31810545935e-12,8.14194982422e-12,-6.00786411814e-23,-9.27471683236e-16,2.96677929745e-23
dataset\103801.jpg,0.00168608872963,1.89665420895e-07,6.07578273006e-14,4.59000788183e-12,-2.08379559164e-24,-1.93935134628e-15,1.23825069924e-24
dataset\103900.jpg,0.00123088205241,1.06730776303e-07,6.36025540075e-13,1.58110642954e-12,4.87852927187e-25,2.57126999908e-16,-1.50862741048e-24
dataset\103901.jpg,0.00118494546578,1.10159071502e-07,4.85076298437e-13,1.01298746098e-12,4.58237405684e-25,-1.50363536745e-16,5.42439885222e-25
dataset\103902.jpg,0.00123730694726,1.19950259893e-07,1.57613735244e-12,3.5668632394e-12,-1.00317615969e-24,-1.54947317122e-16,-8.39749413829e-24
dataset\104000.jpg,0.00131915998229,1.21649209343e-07,7.14462569164e-12,1.14338388367e-11,-1.02061161721e-22,-3.48421892901e-15,1.62214771908e-23
dataset\104001.jpg,0.00135158538424,1.24141451066e-07,4.94578602471e-12,1.0504060643e-11,-5.50873760212e-23,-3.68031054276e-15,-5.19364187733e-23
dataset\104002.jpg,0.00135468491203,1.35363967473e-07,5.10526394933e-12,1.14245569059e-11,-8.60873125106e-23,-4.07444425486e-15,-1.41997260305e-23
dataset\104003.jpg,0.00140430052179,1.5416861196e-07,6.51734328299e-12,5.37704566933e-12,-2.572036961e-23,-1.59234810837e-16,-1.87530787916e-23
dataset\104004.jpg,0.00139480735263,1.53382677714e-07,9.70814079785e-12,5.5288092876e-12,-3.01132620999e-23,-5.07844054296e-16,-2.70905505917e-23
dataset\104005.jpg,0.00137967845636,1.44567847257e-07,5.87417582513e-12,4.63899002953e-12,4.11645254628e-24,-4.76778263832e-16,-2.38639115849e-23
dataset\104006.jpg,0.00125396651971,1.26249965166e-07,2.25080952534e-12,6.96276507373e-12,-2.66621639561e-23,-2.47364267641e-15,-6.99301181105e-24
dataset\104100.jpg,0.00151820253282,2.51069043727e-07,5.55346043009e-11,1.05380963908e-10,2.60595638795e-21,1.22405796886e-14,-7.62886208716e-21
dataset\104101.jpg,0.00144095054242,2.47664077987e-07,4.70430377185e-11,7.43299439328e-11,3.51261423134e-21,2.18601728302e-14,-2.64208933467e-21
dataset\104200.jpg,0.00138330805408,1.40901284967e-07,2.81559149113e-13,2.88969638925e-15,-2.9842931205e-29,1.00113233865e-18,-7.6833658959e-29
dataset\104201.jpg,0.00134897943659,1.4359564781e-07,2.64367776927e-12,8.81590942125e-13,-5.3063631441e-26,-2.75762965958e-16,-1.34482918606e-24
dataset\104202.jpg,0.00188016183581,2.16106449203e-07,1.60766585992e-12,1.32097854459e-12,-7.383590959e-25,-5.07498861944e-16,1.77781755648e-24
dataset\104203.jpg,0.00126905329465,1.13492829911e-07,1.13867626098e-12,6.65726106642e-13,3.20373777254e-25,-2.18511402767e-16,4.8303232212e-25
dataset\104300.jpg,0.00113374861838,6.375848177e-08,5.93501970659e-11,4.64158166015e-11,1.39987649918e-21,1.07589926258e-14,1.99382496133e-21
dataset\104301.jpg,0.00111929148632,5.45217596345e-08,3.41312807411e-11,6.062959219e-12,8.04543859412e-23,1.39087357293e-15,-3.36744873758e-23
dataset\104400.jpg,0.00136022550966,1.77847719983e-07,1.907754793e-11,1.48269475635e-10,-6.90813455359e-21,3.21065602932e-14,-3.80283523145e-21
dataset\104401.jpg,0.000945732474935,5.22916350507e-08,2.54302514777e-11,3.92523307145e-11,9.33560507373e-22,7.19880666727e-15,-8.16352698677e-22
dataset\104402.jpg,0.00116802535234,8.52725204139e-08,1.6878046606e-11,1.42350688919e-10,-5.87008960482e-21,2.37392885361e-14,3.77196103867e-21
dataset\104500.jpg,0.00134378408053,1.27596231128e-07,8.70660740947e-11,1.13286292047e-10,-3.21915322457e-21,1.93017596904e-14,1.07806170307e-20
dataset\104501.jpg,0.00126125816406,2.42626480982e-07,1.00920429557e-12,1.34848526851e-10,-8.83730125933e-22,4.31589769226e-14,-1.30141977668e-21
dataset\104502.jpg,0.00121086966104,2.69699882652e-07,7.85708528866e-12,7.94522287164e-11,-4.66557299883e-22,2.86191759965e-14,-1.9295289238e-21
dataset\104600.jpg,0.00114674705998,9.95423633997e-08,1.96677887115e-11,1.99417178754e-11,3.58523086556e-22,-6.24544552235e-15,1.6562600656e-22
dataset\104601.jpg,0.00130012289717,2.44432096703e-07,4.28691364263e-11,7.5164578215e-11,2.78922190406e-21,-3.04408133414e-14,-3.22877347855e-21
dataset\104700.jpg,0.00188166876104,5.01202411526e-07,4.66636466289e-10,3.58371797175e-10,1.30366422378e-19,2.18940476511e-13,-6.69471351959e-20
dataset\104701.jpg,0.00146557464425,2.66097032061e-07,2.24893890831e-10,1.69143605099e-10,2.85785144998e-20,7.53357864312e-14,-1.64790147691e-20
dataset\104800.jpg,0.00128179669548,1.24427869351e-07,3.34132343751e-11,3.78994215831e-11,8.64760967881e-22,-1.18013036537e-14,-1.03494909408e-21
dataset\104801.jpg,0.00118335990578,1.22608172963e-07,2.46056245055e-11,2.89702638895e-11,4.54494283159e-22,-9.04035436018e-15,-6.25857329913e-22
dataset\104802.jpg,0.00189873694223,6.57165485784e-07,1.97768648386e-10,4.22506408006e-10,-5.27628928085e-20,-1.12524885323e-13,-1.10146483733e-19
dataset\104900.jpg,0.00130583647857,1.12552686204e-07,1.69157739428e-11,4.79946457846e-13,8.27083608178e-25,-1.17545313925e-16,-1.08906199187e-24
dataset\104901.jpg,0.00143564572767,2.02413039857e-07,9.81765970272e-12,1.31358931766e-11,1.27618202096e-22,5.5451229039e-15,7.72431475293e-23
dataset\104902.jpg,0.00135753999118,1.75565594777e-07,1.37226927244e-11,3.89808666691e-11,6.28715852656e-22,1.57020316489e-14,6.46169721501e-22
dataset\105000.jpg,0.00147826804886,1.37049991247e-07,2.92083485529e-11,2.91341258913e-10,2.51808233039e-20,1.07382933149e-13,9.39246663412e-21
dataset\105001.jpg,0.00147247501942,2.36502090469e-07,2.3200291651e-11,3.00016427593e-12,-2.47384426099e-23,-1.45675457949e-15,-3.81054342392e-24
dataset\105002.jpg,0.00111721561351,8.908572708e-08,1.5668803452e-11,1.87796264713e-11,1.30458006438e-22,-2.60553005315e-15,-2.9454481851e-22
dataset\105100.jpg,0.00157395828212,1.34297246857e-07,6.35653966872e-11,3.49594879517e-12,2.44981354975e-23,5.89241385611e-16,4.59973364531e-23
dataset\105101.jpg,0.00177577011413,6.74717567273e-07,1.78741046566e-11,1.19150840738e-10,4.16570265028e-21,8.99652217072e-14,3.58919423495e-21
dataset\105102.jpg,0.00150652111254,1.57847439031e-07,7.69838709954e-11,1.30564704137e-10,5.4097594808e-21,-2.87209939789e-15,1.19198046034e-20
dataset\105103.jpg,0.00208723349556,6.04867969692e-07,1.30374348396e-10,1.77443500269e-10,1.93758494725e-20,1.35368252698e-13,1.87877793335e-20
dataset\105104.jpg,0.001695206544,2.17008195523e-07,1.23618726745e-10,3.66398282738e-10,9.37143941342e-21,1.59634905093e-13,-7.74128529007e-20
dataset\105200.jpg,0.00114371556648,3.78772286512e-08,1.19295994641e-10,1.2714834116e-10,1.54341444177e-20,2.47360519785e-14,2.64732976632e-21
dataset\105201.jpg,0.000986311958947,3.15999595895e-08,8.97652108124e-11,8.77174274415e-11,7.46116249806e-21,1.51488648129e-14,-2.21723659808e-21
dataset\105300.jpg,0.00128855579539,2.66484511169e-07,2.31686017204e-11,1.13551807382e-10,4.51536799472e-21,5.46978686882e-14,-3.67878962242e-21
dataset\105301.jpg,0.00205887503432,2.21759670414e-07,2.55544061287e-10,3.55297227042e-10,-4.13809475491e-20,1.22638566286e-13,9.87375895098e-20
dataset\105400.jpg,0.00121591407781,1.0670978055e-07,5.28242844777e-11,5.02886825561e-12,-8.16194301423e-23,9.82740812268e-17,7.50577526542e-24
dataset\105401.jpg,0.00177317366568,1.82904847914e-07,1.74406065097e-10,9.36896016669e-11,-7.49857874169e-21,-3.15630762035e-14,-9.33808960639e-21
dataset\105500.jpg,0.00184256744059,4.93042645382e-07,2.39725928835e-10,1.04557483225e-10,1.58174897884e-20,4.99227726789e-14,4.88117043049e-21
dataset\105501.jpg,0.00149700872246,3.15761556217e-07,1.24516399674e-10,3.27147896715e-11,2.14383895364e-22,-1.4150378098e-15,2.07696006291e-21
dataset\105600.jpg,0.00330190012387,1.03513751449e-06,2.50590109254e-09,6.96213033848e-10,2.59336294082e-20,1.72124685922e-13,-9.19226252358e-19
dataset\105601.jpg,0.0031785075276,1.33244498548e-06,4.40748865679e-09,1.30617971299e-09,2.69304187688e-18,1.41421508371e-12,-1.60297447579e-18
dataset\105700.jpg,0.00166407997199,1.9518433384e-07,5.288301344e-11,1.35381731744e-11,-7.51349028502e-23,-5.07322109598e-15,-3.54363719252e-22
dataset\105701.jpg,0.00144049825798,2.09633971478e-07,5.31256357513e-12,6.01820994296e-12,-3.40291220139e-23,-1.27053540482e-15,-1.11395224108e-25
dataset\105800.jpg,0.00144188385211,1.6214037486e-07,8.29290142148e-12,2.77887008471e-12,1.02977351552e-23,2.96680145398e-16,8.4800988331e-24
dataset\105801.jpg,0.0013812273906,1.34185585859e-07,1.56017469522e-12,3.2919313095e-12,2.87542652958e-24,-8.67140828686e-16,-6.8840145682e-24
dataset\105802.jpg,0.00139115808703,2.55331186996e-07,1.04731238722e-11,6.21223016819e-12,5.00662936343e-23,3.11018661014e-15,-2.05065368119e-24
dataset\105900.jpg,0.0015258827124,1.52193825974e-07,2.48771552667e-11,2.6045890716e-11,6.17597547919e-22,-1.01013882921e-14,2.41108824397e-22
dataset\105901.jpg,0.00149775253799,2.3434988446e-07,4.09472438939e-11,7.94067549455e-11,-3.23251068236e-21,-2.1372745132e-14,-3.17063275147e-21
dataset\106000.jpg,0.00127192197065,7.94626004078e-08,1.48898922932e-10,2.23600739281e-11,9.13622167301e-22,6.10452090303e-15,9.10988359648e-22
dataset\106001.jpg,0.00138531429399,2.70998574594e-07,7.96562155274e-12,1.20637945603e-11,7.77130659446e-24,1.62451091574e-15,-1.18003798715e-22
dataset\106002.jpg,0.00116907916888,1.05684701664e-07,3.84481556041e-11,6.44163992841e-12,1.31239294576e-24,4.86288133887e-16,1.0136686784e-22
dataset\106100.jpg,0.00126072403855,1.56677279079e-07,1.74079214083e-13,3.20710518033e-13,-6.20018753724e-26,2.05893941351e-18,-4.35669144471e-26
dataset\106101.jpg,0.0013976552716,1.08914750923e-07,1.58963707627e-11,2.03060162725e-11,-1.85960158836e-22,6.23546185254e-15,-3.13874205022e-22
dataset\106200.jpg,0.00137967612863,1.15374196648e-07,3.78821269169e-12,1.1656342908e-12,-2.36114496531e-24,-3.63679204034e-16,-6.51598563243e-25
dataset\106201.jpg,0.00141986951194,1.22552475527e-07,6.63495498399e-12,1.28934985672e-12,1.57231266774e-24,1.84428079348e-16,-3.42775341359e-24
dataset\106202.jpg,0.00139184755222,1.3501462971e-07,2.878880588e-12,1.12454719498e-12,-9.82619137919e-25,-1.60824586863e-16,-1.768768858e-24
dataset\106300.jpg,0.00126578523931,9.37299287771e-09,2.46034705101e-11,7.19984682925e-11,2.04933186976e-21,7.07351052242e-16,-2.23222959817e-21
